ABN,Charity_Legal_Name,Other_Organisation_Names,Address_Type,Address_Line_1,Address_Line_2,Address_Line_3,Town_City,State,Postcode,Country,Charity_Website,Registration_Date,Date_Organisation_Established,Charity_Size,Number_of_Responsible_Persons,Financial_Year_End,Operates_in_ACT,Operates_in_NSW,Operates_in_NT,Operates_in_QLD,Operates_in_SA,Operates_in_TAS,Operates_in_VIC,Operates_in_WA,Operating_Countries,PBI,HPC,Preventing_or_relieving_suffering_of_animals,Advancing_Culture,Advancing_Education,Advancing_Health,Promote_or_oppose_a_change_to_law__government_poll_or_prac,Advancing_natual_environment,Promoting_or_protecting_human_rights,Purposes_beneficial_to_ther_general_public_and_other_analogous,Promoting_reconciliation__mutual_respect_and_tolerance,Advancing_Religion,Advancing_social_or_public_welfare,Advancing_security_or_safety_of_Australia_or_Australian_public,Aboriginal_or_TSI,Adults,Aged_Persons,Children,Communities_Overseas,Early_Childhood,Ethnic_Groups,Families,Females,Financially_Disadvantaged,LGBTIQA+,General_Community_in_Australia,Males,Migrants_Refugees_or_Asylum_Seekers,Other_Beneficiaries,Other_Charities,People_at_risk_of_homelessness,People_with_Chronic_Illness,People_with_Disabilities,Pre_Post_Release_Offenders,Rural_Regional_Remote_Communities,Unemployed_Person,Veterans_or_their_families,Victims_of_crime,Victims_of_Disasters,Youth,animals,environment,other_gender_identities,Total_Revenue,Total_Expenses,Total_Assets,Net_Assets,Staff_FullTime,Staff_PartTime,Staff_Volunteers,State_Clean,Num_States_Operated,Num_Purposes,Num_Beneficiaries,Is_NT,Size_Encoded
96806649961.0,The Trustee For Estate G A Maling,,Business,GPO Box 2307,,,Melbourne,VIC,3001,AUSTRALIA,,03/12/2012,01/01/1959,Small,3,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,58399.0,48564.0,1289437.0,1289437.0,0.0,0.0,0.0,VIC,1,1,1,0,1.0
80747485411.0,Team Cupcake Incorporated,,Business,15-17 Thorn St,,,Ipswich,QLD,4305,Australia,www.teamcupcake.org.au,03/12/2012,01/01/2011,Small,2,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,158760.0,137384.0,184216.0,184216.0,0.0,0.0,4.0,QLD,0,0,9,0,1.0
96810411768.0,Don Bosco Youth Centre & Hostel Inc,,Business,715 Sydney Rd,,,Brunswick,VIC,3056,Australia,www.donbosco.org.au,03/12/2012,01/01/1940,Small,5,31-Dec,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,,,,348900.0,301221.0,15201662.0,15201662.0,2.0,3.0,5.0,VIC,0,2,11,0,1.0
80839282694.0,Disciples Youth Mission Team Limited,,Business,48-50 Park Rd,,,Bulli,NSW,2516,Australia,www.ymt.com.au,03/12/2012,01/01/1986,Medium,7,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,2192200.0,2208218.0,671808.0,329167.0,7.0,6.0,18.0,NSW,0,1,1,0,2.0
41978894573.0,SHEPPARTON RSL SUB-BRANCH  PATRIOTIC FUND,,Business,ANZAC House 4 Collins Street,,,MELBOURNE,VIC,3000,,,03/12/2012,01/01/1919,Medium,13,31-Dec,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,621044.0,311577.0,12530124.0,10473904.0,0.0,0.0,5.0,VIC,1,3,1,0,2.0
52286974796.0,St Elias Antiochian Orthodox Parish Association Incorporated,,Business,17 Herbert Rd,,,West Croydon,SA,5008,Australia,https://steliaschurchsa.org.au/,03/12/2012,01/07/2009,Small,2,30-Jun,0,0,0,0,1,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,,,,143721.0,161374.0,218029.0,131593.0,0.0,1.0,59.0,SA,1,1,17,0,1.0
41745100649.0,Uca - Heathmont Parish,,Business,89 Canterbury Rd,,,Heathmont,VIC,3135,Australia,,03/12/2012,01/01/1977,Small,6,31-Dec,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,5.0,VIC,1,2,11,0,1.0
67054869018.0,Bundaberg Surf Life Saving Club Inc,,Business,Po Box 8282,,,Bargara,QLD,4670,Australia,www.bundabergslsc.com.au,03/12/2012,01/01/1923,Small,3,30-Apr,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,332485.0,285821.0,1958637.0,1894853.0,0.0,0.0,120.0,QLD,0,1,12,0,1.0
52321336983.0,Sunshine Foundation,,Business,L 32 360 Collins St,,,Melbourne,VIC,3000,Australia,,03/12/2012,01/01/1954,Small,6,31-Dec,0,0,0,0,0,0,0,0,AUS,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,437962.0,511702.0,11941322.0,11923768.0,0.0,0.0,0.0,VIC,0,3,1,0,1.0
62517440243.0,The Goolwa Girl Guide And Scout Hall Management Committee Incorporated,,Business,,,,,,,Australia,,03/12/2012,01/01/1994,Small,5,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,4871.0,6694.0,15000.0,15000.0,0.0,0.0,20.0,,0,2,11,0,1.0
62517879392.0,Moonbi P&C Assoc,,Business,8 Charles St,,,Moonbi,NSW,2353,Australia,,03/12/2012,01/01/2000,Small,1,30-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,7102.0,8709.0,19925.0,19925.0,0.0,0.0,6.0,NSW,0,1,3,0,1.0
62466078521.0,Marist Schools Australia Limited Trading as Marist College Canberra ABN 62 466 078 521,,Business,Po Box 727,,,Mawson,ACT,2607,Australia,www.maristc.act.edu.au,03/12/2012,01/01/1968,Large,7,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,38896118.0,37665129.0,82911970.0,59331390.0,148.0,46.0,400.0,ACT,0,2,2,0,3.0
76175886347.0,St George's Anglican Church Earlwood,,Business,92 Minnamorra Ave,,,Earlwood,NSW,2206,Australia,www.earlwoodanglican.org.au,03/12/2012,01/01/1915,Small,8,31-Dec,0,1,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,1.0,45.0,NSW,1,1,1,0,1.0
67245483839.0,Edge Hill/Whitfield Progress Association Inc.,,Business,406 Mayers St,,,Edge Hill,QLD,4870,Australia,www.progresshall.com.au,03/12/2012,01/01/1993,Small,4,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,,,,42133.0,22568.0,505698.0,505698.0,0.0,0.0,12.0,QLD,0,0,14,0,1.0
62307634642.0,St Lukes Catholic Church Lalor,,Business,1a David Street,,,Lalor,VIC,3075,,https://www.stlukesparishlalor.com,03/12/2012,01/01/1963,Small,1,31-Dec,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,Y,0.0,0.0,0.0,0.0,0.0,2.0,87.0,VIC,1,1,23,0,1.0
11765184896.0,Jeparit Agricultural And Pastoral Society Inc,,Business,,,,,,,Australia,www.vicagshows.com.au,03/12/2012,31/12/1894,Small,1,30-Mar,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,187.0,10592.0,40000.0,40000.0,0.0,0.0,12.0,,1,0,3,0,1.0
36254707386.0,Uca Clermont Capella Uniting Church Council,,Business,40 Box Street,,,Clermont,QLD,4721,Australia,,03/12/2012,01/01/1977,Small,5,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QLD,0,1,1,0,1.0
52068753550.0,Congregational Christian Church Of Samoa Parish Of Glenroy,,Business,83 Mason St,,,Campbellfield,VIC,3061,Australia,,03/12/2012,01/01/1998,Small,1,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,339832.0,372076.0,586626.0,584414.0,2.0,0.0,60.0,VIC,0,1,5,0,1.0
36295742511.0,Men's Information and Support Association Inc.,,Business,U 4b 481 Gympie Rd,,,Strathpine,QLD,4500,Australia,www.misa.org.au,03/12/2012,01/01/1999,Medium,6,30-Jun,0,0,0,1,0,0,0,0,AUS,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,,,,372138.0,339790.0,75066.0,15333.0,0.0,10.0,7.0,QLD,1,2,10,0,2.0
52064728794.0,East Coast Theatre Company Limited,,Business,U 1 78 Old South Head Rd,,,Woollahra,NSW,2025,Australia,www.ectc.site,03/12/2012,01/01/1994,Small,3,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,1038.0,2240.0,2240.0,0.0,0.0,3.0,NSW,1,1,1,0,1.0
52284100215.0,The Trustee for The Local Leaders International Fund,Local Leaders International Address,Business,PO Box 346,,,SPRINGWOOD,NSW,2777,AUSTRALIA,https://www.localleaders.org.au,03/12/2012,01/01/2005,Small,8,31-Dec,1,1,1,1,1,1,1,1,"CHN, MYS, PHL",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,NSW,8,1,1,0,1.0
41733956702.0,Northbridge Progress Associationincorporated,,Business,34 Woonona Rd,,,Northbridge,NSW,2063,Australia,northbridgepa.com.au,03/12/2012,01/01/1989,Small,7,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Y,,18984.0,14893.0,76940.0,76130.0,0.0,0.0,30.0,NSW,1,1,2,0,1.0
41983204993.0,Liverpool Polish Saturday School,,Business,,,,,,,Australia,,03/12/2012,01/01/2006,Small,4,31-Dec,0,1,0,0,0,0,0,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,14940.0,7815.0,0.0,0.0,0.0,0.0,7.0,,1,1,5,0,1.0
41970038837.0,Holy Family Parish,The Parish of North East Mallee,Business,PO Box 71,,,Swan Hill,VIC,3585,AUSTRALIA,https://www.ballarat.catholic.org.au/parish/northeast-mallee/,03/12/2012,31/12/1892,Small,1,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Y,0.0,0.0,0.0,0.0,0.0,2.0,50.0,VIC,1,1,6,0,1.0
52318962889.0,Murray Valley Aboriginal Co-Operative,,Business,87 Latje Road,,,ROBINVALE,VIC,3549,Australia,https://www.mvac.org.au,03/12/2012,01/01/1974,Large,2,30-Jun,0,0,0,0,0,0,1,0,AUS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,,,,10286086.0,9818049.0,26379533.0,20747061.0,40.0,11.0,0.0,VIC,1,0,18,0,3.0
84984056879.0,The Hervey Bay Family History Assn Inc,,Business,161-179 Old Maryborough Rd,,,Pialba,QLD,4655,Australia,https://www.hbfha.net.au,03/12/2012,01/01/1994,Small,4,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1138.0,1890.0,74581.0,74581.0,0.0,0.0,30.0,QLD,0,1,5,0,1.0
96606030560.0,Tinonee Memorial School Of Arts Inc,,Business,11 Manchester St,,,Tinonee,NSW,2430,Australia,,03/12/2012,,Small,5,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,,,,27568.0,24667.0,18201.0,18201.0,0.0,0.0,25.0,NSW,1,1,13,0,1.0
80830543264.0,The Trustee For Kenneth Atock Memorial Scholarship Fund,,Business,123 Pitt Street,,,Sydney,NSW,2034,AUSTRALIA,,03/12/2012,01/01/1975,Small,4,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,14107.0,6060.0,211113.0,211113.0,0.0,0.0,0.0,NSW,0,1,1,0,1.0
96723184640.0,Mater Foundation Ltd as trustee for the Mater Foundation,,Business,Level 6 14 Stratton Street,,,Newstead,QLD,4006,Australia,https://www.materfoundation.org.au,03/12/2012,01/01/1989,Large,8,30-Jun,0,0,0,1,0,0,0,0,AUS,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,114265905.0,65208795.0,88175312.0,76097148.0,69.0,6.0,450.0,QLD,1,2,4,0,3.0
80836969070.0,The Anglican Parish Of Ballina,,Business,24 Burnet St,,,Ballina,NSW,2478,Australia,http://anglicanballina.com.au/home/,03/12/2012,31/12/1886,Medium,10,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,2.0,2.0,30.0,NSW,0,1,1,0,2.0
96716360601.0,Nature Conservation Council of NSW Incorporated,Nature Conservation Council of NSW Incorporated,Business,Level 3,180 George St,,Sydney,NSW,2000,Australia,www.nature.org.au/,03/12/2012,01/01/1955,Large,13,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Y,Y,,4357794.0,4040561.0,3622503.0,2258753.0,8.0,18.0,100.0,NSW,1,1,4,0,3.0
80842843816.0,Metropolitan Local Aboriginal Land Council,,Business,36-38 George St,,,Redfern,NSW,2016,Australia,,03/12/2012,01/01/1983,Large,11,30-Jun,0,1,0,0,0,0,0,0,AUS,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,17478090.0,1957773.0,183268791.0,183081742.0,3.0,3.0,0.0,NSW,1,3,1,0,3.0
12001444837.0,Nambucca Heads Pre-School Playcentre Ltd,,Business,,,,,,,Australia,nambuccapreschool.com,03/12/2012,01/01/1977,Medium,4,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,821837.0,705569.0,1358100.0,1132361.0,7.0,4.0,3.0,,0,1,7,0,2.0
96727034683.0,Surf Life Saving Victoria,,Business,200 The Boulevard,,,Port Melbourne,VIC,3207,Australia,http://www.lsv.com.au,03/12/2012,01/01/1947,Small,6,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,160.0,0.0,10160.0,10160.0,0.0,0.0,6.0,VIC,0,0,0,0,1.0
36265266881.0,The Mission To Seafarers - Newcastle,,Business,96 Hannell St,,,Wickham,NSW,2293,Australia,https://mtsnewcastle.org.au,03/12/2012,,Medium,3,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,602427.0,603759.0,5614525.0,5602018.0,3.0,1.0,40.0,NSW,0,1,5,0,2.0
36301121574.0,Suncare Community Services LTD,,Business,Po Box 1896,,,Sunshine Plaza,QLD,4558,Australia,www.suncare.org.au,03/12/2012,01/01/1970,Large,7,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,,Y,,66869012.0,63242462.0,25077894.0,13769803.0,178.0,413.0,223.0,QLD,0,1,14,0,3.0
52159380065.0,Buddha Dharma Education Association Inc,,Business,78 Bentley Road,Bodhi Tree Forest Monastery,,Tullera,NSW,2480,Australia,http://www.buddhanet.net,03/12/2012,01/01/1992,Small,5,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Y,,79945.0,163289.0,46164.0,46017.0,0.0,0.0,6.0,NSW,1,2,4,0,1.0
52164910167.0,Parents & Friends Of Stella Maris Catholic School Shellharbour,,Business,1 Wentworth St,,,Shellharbour,NSW,2529,Australia,,03/12/2012,01/01/2000,Small,2,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,39288.0,54476.0,0.0,0.0,0.0,0.0,30.0,NSW,0,1,1,0,1.0
67047589753.0,Queensland Blue Light Association Incorporated,,Business,7-9 Chardean Street,,,Acacia Ridge,Qld,4110,Australia,www.bluelightqld.org,03/12/2012,01/01/1985,Medium,7,30-Dec,0,0,0,1,0,0,0,0,AUS,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,,,,1341279.0,1113425.0,1359749.0,721163.0,3.0,0.0,300.0,QLD,1,2,14,0,2.0
41979410414.0,South West And Peel Coastal Management Group (Coastswap) Inc.,,Business,Po Box 6288,,,South Bunbury,WA,6230,Australia,https://coastswap.org.au,03/12/2012,01/01/2004,Small,2,30-Jun,0,0,0,0,0,0,0,1,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Y,,8115.0,7555.0,9816.0,5079.0,0.0,0.0,7.0,WA,1,0,4,0,1.0
67048543118.0,Surf Life Saving Central Coast Inc,SLSCC,Business,U 7 4 Teamster Cl,,,Tuggerah,NSW,2259,Australia,slscc.com.au,03/12/2012,01/01/1938,Medium,4,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,,,,860291.0,785100.0,1887745.0,1844065.0,3.0,0.0,8500.0,NSW,0,0,13,0,2.0
67049438341.0,People Living With Hiv/Aids Victoria Inc,Living Positive Victoria,Business,Level 4,25 Elizabeth St,,Melbourne,VIC,3000,Australia,www.livingpositivevictoria.org.au,03/12/2012,01/01/1999,Medium,4,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,2256529.0,2213767.0,1640081.0,871466.0,7.0,9.0,10.0,VIC,0,2,6,0,2.0
41969136082.0,The Trustee For Muriel May Batten Estate,,Business,,,35 Collins Street,,VIC,,Australia,,03/12/2012,01/01/2001,Small,2,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,267870.0,129304.0,2975351.0,2975351.0,0.0,0.0,0.0,VIC,1,1,5,0,1.0
41741294178.0,Christian Aboriginal Parent Directed School,,Business,85-93 LINDSAY ST,Western Australia,,COOLGARDIE,WA,6429,Australia,www.caps.wa.edu.au,03/12/2012,01/01/1980,Large,9,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,,,,4313356.0,5000644.0,16410123.0,14799346.0,22.0,1.0,0.0,WA,0,1,10,0,3.0
47209006415.0,Community Solutions Group Ltd,,Business,Level 2,100 Sportsmans Pde,,Buddina,QLD,4575,AUSTRALIA,www.communitysolutions.org.au,03/12/2012,01/01/1997,Large,4,30-Jun,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,QLD,1,1,1,0,3.0
47467887194.0,Fund For Mahalir Illam,Mahalirillam,Business,10 Batavia Pl,,,Baulkham Hills,NSW,2153,Australia,www.mahalirillam.org,03/12/2012,01/01/2008,Small,6,30-Jun,0,0,0,0,0,0,0,0,LKA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,105211.0,107153.0,10881.0,10881.0,0.0,0.0,15.0,NSW,0,1,6,0,1.0
89030558473.0,North Sydney Boys High School Parents And Citizens Association,,Business,,,,,,,Australia,,03/12/2012,,Small,1,31-Aug,0,1,0,0,0,0,0,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,263184.0,151265.0,1006671.0,951429.0,0.0,0.0,50.0,,1,1,3,0,1.0
57714505919.0,St Brigids Convent Of Mercy Perth Limited,"Edgewater Mercy Hostel, Mercyville Hostel, Villa Maria Hostel",Business,L 2 12 Shelley St,,,Richmond,VIC,3121,Australia,www.mercyhealth.com.au,03/12/2012,01/01/1976,Small,11,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VIC,0,2,0,0,1.0
57561449658.0,Connect Christian Church Incorporated,,Business,18 Spring St,,,Moss Vale,NSW,2577,Australia,connectmossvale.com,03/12/2012,,Small,5,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,171164.0,164769.0,141397.0,140662.0,0.0,1.0,40.0,NSW,1,1,4,0,1.0
57718321004.0,Nairne Uniting Church Property Committee,,Business,5 Allargue St,,,Nairne,SA,5252,Australia,https://nairne.ucasa.org.au,03/12/2012,01/01/1977,Small,1,31-Dec,0,0,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,SA,0,1,6,0,1.0
89081296652.0,TOWER OF MERCY,,Business,51 Cotton Cres,,,Redbank Plains,QLD,4301,Australia,,03/12/2012,01/01/2010,Small,3,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,,,,83692.0,89964.0,126687.0,109761.0,0.0,1.0,4.0,QLD,0,1,15,0,1.0
57673747611.0,The Trustee For Futurefish Foundation Trust,,Business,,,,,,,Australia,,03/12/2012,01/01/2004,Small,4,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,15450.0,15450.0,0.0,0.0,7.0,,1,2,1,0,1.0
89047618698.0,Bolwarra Public School Parents And Citizens Association,,Business,Bolwarra Public School,Bolwarra Rd,Bolwarra,NSW,,2320,,,03/12/2012,31/12/1851,Small,2,31-Dec,0,1,0,0,0,0,0,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,60649.0,71606.0,81292.0,73160.0,0.0,3.0,30.0,,1,1,2,0,1.0
42192707097.0,Yoorana Gunya Family Healing Centre Aboriginal Corporation,,Business,40-70 Church Street ,,,FORBES,NSW,2871,AUSTRALIA,,03/12/2012,31/10/1997,Large,5,30-Jun,0,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,,,,,,,,,,,NSW,1,0,13,0,3.0
67418191958.0,Jandowae Kindergarten Assoc Inc,,Business,Po Box 85,,,Jandowae,QLD,4410,Australia,,03/12/2012,01/01/1985,Small,4,31-Dec,0,0,0,1,0,0,0,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,274588.0,242016.0,326240.0,289276.0,0.0,2.0,0.0,QLD,1,1,1,0,1.0
